measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Botswana,Both,All ages,Anxiety disorders,Rate,2021,4708.42856946514,5968.86444939723,3660.42439495935
Prevalence,Costa Rica,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,396.61771993286,812.42916819912,140.28934351525
Prevalence,Costa Rica,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,393.56529637699003,808.44148854401,142.35807410816
Prevalence,Mongolia,Both,All ages,Autism spectrum disorders,Rate,2020,649.43711369093,1196.92882958815,315.06352534385
Prevalence,Mongolia,Both,All ages,Autism spectrum disorders,Rate,2021,652.71676173483,1209.29507620887,312.6092534928
Prevalence,Haiti,Both,All ages,Other mental disorders,Rate,2020,1270.81639573922,1617.9766557303299,984.8310540486699
Prevalence,Haiti,Both,All ages,Other mental disorders,Rate,2021,1278.12934698441,1626.3945500488999,990.38736607765
Prevalence,Bolivia (Plurinational State of),Both,All ages,Other mental disorders,Rate,2020,1441.68740574203,1821.01460325737,1120.7357600113098
Prevalence,Bolivia (Plurinational State of),Both,All ages,Other mental disorders,Rate,2021,1450.11579997567,1831.3001714853401,1127.3339843326798
Prevalence,Hungary,Both,All ages,Bipolar disorder,Rate,2020,559.01597731995,693.3676295494,443.82305637908
Prevalence,Hungary,Both,All ages,Bipolar disorder,Rate,2021,558.85745571539,693.46004044408,443.81764765748
Prevalence,Suriname,Both,All ages,Conduct disorder,Rate,2020,544.49662505833,678.12467891424,405.91584268519006
Prevalence,Suriname,Both,All ages,Conduct disorder,Rate,2021,542.35055910116,675.57198414046,404.2336774547
Prevalence,Paraguay,Both,All ages,Eating disorders,Rate,2020,352.61601299225,483.77060965748996,274.09665874322997
Prevalence,Paraguay,Both,All ages,Eating disorders,Rate,2021,355.09004006537,485.91204966977,269.76050028801
Prevalence,Liberia,Both,All ages,Schizophrenia,Rate,2020,235.61127962739002,298.26154763789,181.75584755893001
Prevalence,Liberia,Both,All ages,Schizophrenia,Rate,2021,238.42093965701,300.85844985528,183.35034156709
Prevalence,Senegal,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,1094.0318757892699,1512.03613713215,742.86879416013
Prevalence,Senegal,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,1098.4917250721,1517.45760243466,745.79289479619
Prevalence,Togo,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,1052.62652308527,1451.79075538911,714.13838069706
Prevalence,Togo,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,1052.8762055389,1451.81237892221,714.19000055499
Prevalence,Andorra,Both,All ages,Bipolar disorder,Rate,2020,744.6015788841299,950.50464006185,585.04625815637
Prevalence,Andorra,Both,All ages,Bipolar disorder,Rate,2021,747.0763236804199,953.97176746018,587.07108409438
Prevalence,Bhutan,Both,All ages,Depressive disorders,Rate,2020,3447.96042737955,4188.98289747868,2916.50174153607
Prevalence,Bhutan,Both,All ages,Depressive disorders,Rate,2021,3375.60279857973,4089.56703498131,2841.8897847630997
Prevalence,Afghanistan,Both,All ages,Depressive disorders,Rate,2020,4106.969226402471,4802.04086169086,3501.90639091387
Prevalence,Afghanistan,Both,All ages,Depressive disorders,Rate,2021,4209.06558815753,4907.13880521637,3592.4669176298303
Prevalence,Bangladesh,Both,All ages,Depressive disorders,Rate,2020,4922.88668347377,6059.9973218495,4029.24718470503
Prevalence,Bangladesh,Both,All ages,Depressive disorders,Rate,2021,5128.7734930490105,6311.00975569964,4170.3314884990195
Prevalence,El Salvador,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,427.07234121747,874.4098006761999,155.79063290513
Prevalence,El Salvador,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,423.78286783561003,860.10320289251,154.31826685229
Prevalence,Benin,Both,All ages,Anxiety disorders,Rate,2020,7208.752673126689,9710.96422745086,5415.60945713187
Prevalence,Benin,Both,All ages,Anxiety disorders,Rate,2021,7355.18949780206,10170.202272742341,5482.9617258015005
Prevalence,South Africa,Both,All ages,Anxiety disorders,Rate,2020,5183.76204512623,6674.353760925809,4014.1077844627803
Prevalence,South Africa,Both,All ages,Anxiety disorders,Rate,2021,5407.96750214594,7038.04784070126,4157.85696122209
Prevalence,Belize,Both,All ages,Mental disorders,Rate,2020,15867.66242150681,17482.72682974618,14168.091734567079
Prevalence,Belize,Both,All ages,Mental disorders,Rate,2021,16301.0539653512,17951.86678598827,14635.845710892181
Prevalence,Guyana,Both,All ages,Mental disorders,Rate,2020,15520.23338298718,17087.8980481185,13969.0972902587
Prevalence,Guyana,Both,All ages,Mental disorders,Rate,2021,15980.08470583056,17645.10962364913,14374.82497916157
Prevalence,Burkina Faso,Both,All ages,Anxiety disorders,Rate,2020,6789.042231484819,9230.64525162962,5099.6299086851795
Prevalence,Burkina Faso,Both,All ages,Anxiety disorders,Rate,2021,6877.58754431517,9505.74517611401,5114.17847053526
Prevalence,Venezuela (Bolivarian Republic of),Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,429.51827358718,870.16376963373,155.80250166224002
Prevalence,Venezuela (Bolivarian Republic of),Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,422.18677506963996,862.63397131145,154.75492032
Prevalence,Honduras,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,457.37190764724,929.5596047024501,157.04219699373
Prevalence,Honduras,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,453.63670249084004,914.9283994834501,153.78750071196
Prevalence,India,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,799.7292548752799,1120.19611969926,545.21319796846
Prevalence,India,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,794.6723442762101,1112.5832825033,541.89259590875
Prevalence,Bhutan,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,644.76207820341,901.58069437612,454.80237162096
Prevalence,Bhutan,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,636.9912911507199,890.2652972506199,449.09092697388
Prevalence,Chad,Both,All ages,Anxiety disorders,Rate,2020,7425.85117580534,10416.28388424956,5453.66266155596
Prevalence,Chad,Both,All ages,Anxiety disorders,Rate,2021,7002.25523764972,10005.6982228522,5133.17616616667
Prevalence,Estonia,Both,All ages,Bipolar disorder,Rate,2020,560.1482776883499,700.64175148302,451.40017849889006
Prevalence,Estonia,Both,All ages,Bipolar disorder,Rate,2021,559.66138512819,699.92113567147,451.09612664828
Prevalence,Guyana,Both,All ages,Other mental disorders,Rate,2020,1473.79151230998,1858.75723596825,1146.38806178559
Prevalence,Guyana,Both,All ages,Other mental disorders,Rate,2021,1488.56927342588,1875.51350249533,1158.47304182639
Prevalence,Latvia,Both,All ages,Bipolar disorder,Rate,2020,560.53714081759,704.02620043062,451.39233979502
Prevalence,Latvia,Both,All ages,Bipolar disorder,Rate,2021,559.8115088995401,703.4078020534,450.64748007617
Prevalence,Nicaragua,Both,All ages,Other mental disorders,Rate,2020,1393.05324671747,1765.7661438476,1082.38057609087
Prevalence,Nicaragua,Both,All ages,Other mental disorders,Rate,2021,1406.3033228067,1781.4048398176901,1092.2674288991
Prevalence,Lithuania,Both,All ages,Bipolar disorder,Rate,2020,571.18706429331,704.8129421359799,463.64842532575
Prevalence,Lithuania,Both,All ages,Bipolar disorder,Rate,2021,571.36021456659,704.36844456656,463.49844766506
Prevalence,Ukraine,Both,All ages,Bipolar disorder,Rate,2020,590.58742537649,683.68835639016,508.68688848898
Prevalence,Ukraine,Both,All ages,Bipolar disorder,Rate,2021,591.95318489402,685.64552482864,510.27715091777
Prevalence,United Kingdom,Both,All ages,Mental disorders,Rate,2020,20088.482322666852,21452.27064567695,18574.85698786522
Prevalence,United Kingdom,Both,All ages,Mental disorders,Rate,2021,20280.49033725952,21742.13480320536,18694.52340982953
Prevalence,Uruguay,Both,All ages,Mental disorders,Rate,2020,16475.20833419189,18385.639877413203,14826.107770030389
Prevalence,Uruguay,Both,All ages,Mental disorders,Rate,2021,16979.29608930208,19027.44936390752,15159.327824222299
Prevalence,India,Both,All ages,Depressive disorders,Rate,2020,3852.749149287,4562.92794327888,3299.62170867813
Prevalence,India,Both,All ages,Depressive disorders,Rate,2021,3799.67743822381,4500.784740788899,3258.44081473158
Prevalence,Bahamas,Both,All ages,Mental disorders,Rate,2020,16610.78295814159,18255.7291967136,14999.98810932009
Prevalence,Bahamas,Both,All ages,Mental disorders,Rate,2021,17308.421357569172,19132.689519725172,15704.787980667079
Prevalence,Bahamas,Both,All ages,Other mental disorders,Rate,2020,1665.44231048136,2084.13767190022,1301.16096790193
Prevalence,Bahamas,Both,All ages,Other mental disorders,Rate,2021,1679.0669773873,2100.6417423080297,1312.13684342949
Prevalence,Barbados,Both,All ages,Mental disorders,Rate,2020,16303.058791260968,17984.48597137127,14895.41421266489
Prevalence,Barbados,Both,All ages,Mental disorders,Rate,2021,16596.61992016127,18494.39416790282,15198.61918457533
Prevalence,Cameroon,Both,All ages,Anxiety disorders,Rate,2020,6721.52465502031,9067.83505011584,5052.3234518525205
Prevalence,Cameroon,Both,All ages,Anxiety disorders,Rate,2021,6940.56718565269,9564.012495474079,5159.24695682266
Prevalence,Brazil,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,465.64032012851,881.05336367394,202.03701381003
Prevalence,Brazil,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,463.44944160515,877.77936963243,202.99382913974
Prevalence,Gambia,Both,All ages,Anxiety disorders,Rate,2020,6891.941391175579,9390.20525808712,5166.829714093759
Prevalence,Gambia,Both,All ages,Anxiety disorders,Rate,2021,7090.63841123171,9785.83148293089,5278.65123869513
Prevalence,Cabo Verde,Both,All ages,Anxiety disorders,Rate,2020,6655.262423027811,8430.7280764682,5259.549717168889
Prevalence,Cabo Verde,Both,All ages,Anxiety disorders,Rate,2021,6846.373577773419,8765.85140738162,5407.70086860643
Prevalence,Côte d'Ivoire,Both,All ages,Anxiety disorders,Rate,2020,6809.743589879399,9045.88052963523,5149.98428310258
Prevalence,Côte d'Ivoire,Both,All ages,Anxiety disorders,Rate,2021,6964.45987368683,9415.63185413487,5221.43686266101
Prevalence,Libya,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,646.9308829277,1270.5142604078699,271.37284488849
Prevalence,Libya,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,646.58225762551,1279.2333276822899,269.01604865996
Prevalence,Jordan,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,582.68764206662,1118.27960124264,224.67962932321998
Prevalence,Jordan,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,582.44108614633,1130.33643595213,228.68176383123003
Prevalence,Qatar,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,543.59331516695,1075.77063807769,209.18495435349
Prevalence,Qatar,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,540.3102998035,1074.71453671713,221.16003871366
Prevalence,Ghana,Both,All ages,Anxiety disorders,Rate,2020,4858.21691819329,6379.689299639011,3714.1393507115304
Prevalence,Ghana,Both,All ages,Anxiety disorders,Rate,2021,5049.2432008058,6764.0342162836805,3814.8733677578803
Prevalence,Paraguay,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,445.22952822266996,871.7494231310401,177.84401807233002
Prevalence,Paraguay,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,442.97233072035,860.85567958429,173.58900494077
Prevalence,Mexico,Both,All ages,Other mental disorders,Rate,2020,1480.93962930209,1868.7642810811099,1173.15056577575
Prevalence,Mexico,Both,All ages,Other mental disorders,Rate,2021,1496.6259608726,1889.7400702986502,1185.6775406275199
Prevalence,Nepal,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,647.0071753318,907.2681056560001,454.28610823963004
Prevalence,Nepal,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,641.85819921567,900.622791225,450.92543398149996
Prevalence,Tunisia,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,1016.63383041115,1361.5719599173299,738.72608443479
Prevalence,Tunisia,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,1015.54862449581,1360.34229809319,738.04176776753
Prevalence,Niger,Both,All ages,Anxiety disorders,Rate,2020,5831.17731081189,8350.09941133207,4243.30770514356
Prevalence,Niger,Both,All ages,Anxiety disorders,Rate,2021,5839.75914712665,8519.86037956248,4231.36795418194
Prevalence,Bahrain,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,610.79064283364,1176.0483224145498,264.06687850554
Prevalence,Bahrain,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,608.17859983036,1167.63064322634,262.79851317555
Prevalence,Iraq,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,644.2333048026,1264.87307955083,291.14300160080995
Prevalence,Iraq,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,643.20603127245,1265.07208646694,277.04749805774
Prevalence,Angola,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,1201.96552818384,1704.5283357809599,825.9014332338201
Prevalence,Angola,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,1206.27612971914,1710.36589310227,829.1517331587501
Prevalence,Greenland,Both,All ages,Schizophrenia,Rate,2020,435.86801560087,527.64851823966,347.15320146646
Prevalence,Greenland,Both,All ages,Schizophrenia,Rate,2021,435.71065526822997,523.74588937562,345.20193896067
Prevalence,Oman,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,654.12109067575,1240.9383082767802,282.38839781897
Prevalence,Oman,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,654.18797653507,1240.43179061936,278.41286673274
Prevalence,Bangladesh,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,610.81732836496,827.2414355506601,425.5454906312
Prevalence,Bangladesh,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,609.20961097516,825.1068953970699,424.17655627445004
Prevalence,Pakistan,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,717.61602713702,1042.45543320165,494.07340012104004
Prevalence,Pakistan,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,719.625226902,1045.43002093556,495.50305094139
Prevalence,American Samoa,Both,All ages,Schizophrenia,Rate,2020,317.10906745057997,388.35038640277,253.77104314362
Prevalence,American Samoa,Both,All ages,Schizophrenia,Rate,2021,320.64301634078,395.09996381985,257.42288656413
Prevalence,Türkiye,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,1690.14466670948,2272.5591751081497,1231.5074871372701
Prevalence,Türkiye,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,1684.9112663641301,2263.8903990014,1224.60978460718
Prevalence,Afghanistan,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,1301.60475949284,1756.7992841378302,920.3474784689801
Prevalence,Afghanistan,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,1299.16290554638,1753.0736145458502,918.6643255836
Prevalence,Guam,Both,All ages,Schizophrenia,Rate,2020,360.06976924500003,440.9666769385,284.67264078003
Prevalence,Guam,Both,All ages,Schizophrenia,Rate,2021,362.31323099854,443.31923193727,287.37858337557003
Prevalence,Yemen,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,739.20084875641,1017.39202905609,511.21758453814004
Prevalence,Yemen,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,739.19932361838,1017.07639587706,511.61849198076
Prevalence,Guinea-Bissau,Both,All ages,Anxiety disorders,Rate,2020,6605.70959639786,8931.79978362497,4926.16936235318
Prevalence,Guinea-Bissau,Both,All ages,Anxiety disorders,Rate,2021,6663.87016619045,9203.92285635269,4932.18290186354
Prevalence,Sao Tome and Principe,Both,All ages,Anxiety disorders,Rate,2020,6940.52490210008,9301.50496128274,5255.99145943797
Prevalence,Sao Tome and Principe,Both,All ages,Anxiety disorders,Rate,2021,7043.262848236879,9617.21091695665,5335.753910416171
Prevalence,Lebanon,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,613.95983034676,1185.24334148083,254.8793373663
Prevalence,Lebanon,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,615.56245564795,1163.9827669349,270.89922144222
Prevalence,Iran (Islamic Republic of),Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,962.3729574129601,1714.1653070766101,476.69778687028
Prevalence,Iran (Islamic Republic of),Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,950.6230133237301,1694.38816277939,469.57053140293
Prevalence,Egypt,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,627.3179291934699,1210.01952554259,285.53598887093
Prevalence,Egypt,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,643.73354376571,1233.00848562012,297.53833741631
Prevalence,Guinea,Both,All ages,Anxiety disorders,Rate,2020,7582.24469184179,10284.632518616001,5701.95131224146
Prevalence,Guinea,Both,All ages,Anxiety disorders,Rate,2021,7750.5878710997495,10680.096006011181,5766.049625002171
Prevalence,Monaco,Both,All ages,Schizophrenia,Rate,2020,358.71550939364,432.37458949343,289.34341849342
Prevalence,Monaco,Both,All ages,Schizophrenia,Rate,2021,357.54992565447003,434.85726540087995,287.57409205617
Prevalence,Bermuda,Both,All ages,Schizophrenia,Rate,2020,444.85395317169997,540.4779309702001,355.72028154153
Prevalence,Bermuda,Both,All ages,Schizophrenia,Rate,2021,443.72481039900003,535.20437355953,357.24420953001004
Prevalence,Nauru,Both,All ages,Schizophrenia,Rate,2020,257.22993193693003,322.51143104288997,194.02092675147
Prevalence,Nauru,Both,All ages,Schizophrenia,Rate,2021,259.25782737626,323.5307466965,197.93696818414
Prevalence,Liberia,Both,All ages,Anxiety disorders,Rate,2020,7467.9809627129,9847.7736957188,5678.66504836317
Prevalence,Liberia,Both,All ages,Anxiety disorders,Rate,2021,7713.83936521199,10317.814966381391,5840.82420232765
Prevalence,Jamaica,Both,All ages,Other mental disorders,Rate,2020,1633.32877099445,2048.51998976828,1280.77607063236
Prevalence,Jamaica,Both,All ages,Other mental disorders,Rate,2021,1647.9064850662799,2065.70402246814,1292.41568953312
Prevalence,Egypt,Both,All ages,Eating disorders,Rate,2020,253.06251816731,349.52467961963,193.68925654986998
Prevalence,Egypt,Both,All ages,Eating disorders,Rate,2021,255.00875958020998,354.27519097769,196.02942946941
Prevalence,Saudi Arabia,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,605.64608346927,1191.3174509978298,247.64579428113
Prevalence,Saudi Arabia,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,604.42619567495,1199.24535216144,253.98177543747002
Prevalence,Mali,Both,All ages,Anxiety disorders,Rate,2020,6422.72114026599,8936.13143243306,4736.84480876677
Prevalence,Mali,Both,All ages,Anxiety disorders,Rate,2021,6574.463548320809,9348.08502220883,4828.68294284074
Prevalence,Palestine,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,645.75649230537,1305.64363027944,281.70988666303003
Prevalence,Palestine,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,644.9714032507601,1226.9152699218,273.16591372275
Prevalence,Kuwait,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,565.03367842852,1090.15117096116,241.0214509869
Prevalence,Kuwait,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,564.40192238381,1111.24118145071,237.1353056148
Prevalence,Niue,Both,All ages,Schizophrenia,Rate,2020,347.42264720560996,422.57771102757,273.39857778824
Prevalence,Niue,Both,All ages,Schizophrenia,Rate,2021,348.56875082977,425.59957742432005,274.44598648075
Prevalence,Morocco,Both,All ages,Eating disorders,Rate,2020,235.70617059385,326.52820053898,176.50159520046
Prevalence,Morocco,Both,All ages,Eating disorders,Rate,2021,236.45245524837,325.31275481764,178.28210269701998
Prevalence,Panama,Both,All ages,Conduct disorder,Rate,2020,579.88974839529,725.78174806803,436.05038087018
Prevalence,Panama,Both,All ages,Conduct disorder,Rate,2021,577.8648526915,723.29050043368,434.52095060294
Prevalence,Saint Lucia,Both,All ages,Conduct disorder,Rate,2020,429.62915229562,536.60063474705,323.02201488752
Prevalence,Saint Lucia,Both,All ages,Conduct disorder,Rate,2021,418.7096328704,522.82700194059,314.89763408356004
Prevalence,Angola,Both,All ages,Depressive disorders,Rate,2020,4386.16134582629,5827.0878900691605,3295.8191060065
Prevalence,Angola,Both,All ages,Depressive disorders,Rate,2021,4571.12184011706,5996.39646924059,3431.27981127734
Prevalence,Algeria,Both,All ages,Eating disorders,Rate,2020,272.20923943424003,368.4694588633,202.60573789872998
Prevalence,Algeria,Both,All ages,Eating disorders,Rate,2021,269.62717696373,362.2422090939,200.80782452987
Prevalence,Syrian Arab Republic,Both,All ages,Eating disorders,Rate,2020,194.2904988216,263.05600993189,148.983222393
Prevalence,Syrian Arab Republic,Both,All ages,Eating disorders,Rate,2021,195.02150837079,262.76482835627,149.98078990244
Prevalence,Puerto Rico,Both,All ages,Schizophrenia,Rate,2020,405.80663602436,496.30219870759,323.90691773806003
Prevalence,Puerto Rico,Both,All ages,Schizophrenia,Rate,2021,406.66751458709996,492.95594623639,324.82459871147
Prevalence,Saudi Arabia,Both,All ages,Eating disorders,Rate,2020,459.18372218734004,606.8166056325799,344.7421267226
Prevalence,Saudi Arabia,Both,All ages,Eating disorders,Rate,2021,455.18628433362,605.28819262219,348.67888607125997
Prevalence,Nepal,Both,All ages,Depressive disorders,Rate,2020,3223.12218458521,3611.7821046145295,2877.07254708691
Prevalence,Nepal,Both,All ages,Depressive disorders,Rate,2021,3286.9271946814297,3665.90666921632,2937.39759643687
Prevalence,Pakistan,Both,All ages,Depressive disorders,Rate,2020,4141.96049937211,4912.64013244337,3518.16974568055
Prevalence,Pakistan,Both,All ages,Depressive disorders,Rate,2021,4164.30759523941,4906.672947092789,3542.4838192164
Prevalence,Equatorial Guinea,Both,All ages,Depressive disorders,Rate,2020,4224.465220779531,5574.30431549461,3184.5995530726404
Prevalence,Equatorial Guinea,Both,All ages,Depressive disorders,Rate,2021,4276.59470033548,5562.4287770212795,3231.06292235374
Prevalence,Comoros,Both,All ages,Depressive disorders,Rate,2020,4074.0017535413203,5038.56393400411,3333.1464530926696
Prevalence,Comoros,Both,All ages,Depressive disorders,Rate,2021,3933.11524740326,4870.4471283219,3197.3715028699503
Prevalence,Sierra Leone,Both,All ages,Anxiety disorders,Rate,2020,7499.378479977089,9852.34612018066,5687.87032824854
Prevalence,Sierra Leone,Both,All ages,Anxiety disorders,Rate,2021,7304.392123842369,9700.42433967378,5532.816665849679
Prevalence,Morocco,Both,All ages,Idiopathic developmental intellectual disability,Rate,2020,588.7198681508,1133.0217657795001,246.15761530812998
Prevalence,Morocco,Both,All ages,Idiopathic developmental intellectual disability,Rate,2021,586.0146369924599,1138.01496788981,229.84440300439
Prevalence,Mauritania,Both,All ages,Anxiety disorders,Rate,2020,5183.7981085784695,7198.03861119865,3842.02253902535
Prevalence,Mauritania,Both,All ages,Anxiety disorders,Rate,2021,5318.32241678802,7542.88173666547,3907.1298423406
Prevalence,Burundi,Both,All ages,Depressive disorders,Rate,2020,3143.62241508033,3687.79725661493,2648.93650664721
Prevalence,Burundi,Both,All ages,Depressive disorders,Rate,2021,3239.9555055533997,3790.00368130079,2752.05783408691
Prevalence,Nigeria,Both,All ages,Anxiety disorders,Rate,2020,6282.84863436875,9985.05876421559,4089.9200442277697
Prevalence,Nigeria,Both,All ages,Anxiety disorders,Rate,2021,6423.0722122167,10233.65217119398,4133.08522772367
Prevalence,Chile,Both,All ages,Mental disorders,Rate,2020,18082.17795463867,20640.9488351914,16193.007675914181
Prevalence,Chile,Both,All ages,Mental disorders,Rate,2021,18351.47476931883,21116.01762471215,16338.200340228379
Prevalence,Canada,Both,All ages,Mental disorders,Rate,2020,15749.053271863888,17113.46407571307,14285.45251173309
Prevalence,Canada,Both,All ages,Mental disorders,Rate,2021,15782.54853582137,17189.94964537691,14374.12221660468
Prevalence,San Marino,Both,All ages,Schizophrenia,Rate,2020,379.10165724041997,463.02792053819996,300.40238920654997
Prevalence,San Marino,Both,All ages,Schizophrenia,Rate,2021,379.24777595994,462.96506466906004,305.09798494637
Prevalence,United Arab Emirates,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,365.05560646218004,501.66997815029,261.67232991403
Prevalence,United Arab Emirates,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,358.74415623798996,488.95900990487996,257.43629152266
Prevalence,Congo,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,1175.20078531062,1630.65931150785,820.94419131851
Prevalence,Congo,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,1182.81420918893,1641.94775478803,826.0995423354799
Prevalence,Equatorial Guinea,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,1343.61298303125,1888.7153264684198,928.3461788102401
Prevalence,Equatorial Guinea,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,1343.56960311585,1884.00828420911,929.70798445448
Prevalence,Costa Rica,Both,All ages,Conduct disorder,Rate,2020,514.22566092315,642.70792996322,385.07933760204
Prevalence,Costa Rica,Both,All ages,Conduct disorder,Rate,2021,509.89675700111,637.29170061757,381.76692995571
Prevalence,Guatemala,Both,All ages,Conduct disorder,Rate,2020,716.98415771565,897.8608257254699,538.48227920416
Prevalence,Guatemala,Both,All ages,Conduct disorder,Rate,2021,707.18332393738,885.7373869400101,531.44905782981
Prevalence,Venezuela (Bolivarian Republic of),Both,All ages,Other mental disorders,Rate,2020,1641.34748097316,2048.39678985325,1285.4204417235599
Prevalence,Venezuela (Bolivarian Republic of),Both,All ages,Other mental disorders,Rate,2021,1666.9872891534599,2078.61552462345,1306.98189875095
Prevalence,Brazil,Both,All ages,Conduct disorder,Rate,2020,444.27581731191003,562.82890485253,329.56601201481
Prevalence,Brazil,Both,All ages,Conduct disorder,Rate,2021,437.72364939576,554.36120367944,324.546458946
Prevalence,Colombia,Both,All ages,Other mental disorders,Rate,2020,1626.5091897883801,2038.1608213789,1275.65773520536
Prevalence,Colombia,Both,All ages,Other mental disorders,Rate,2021,1640.43393357357,2054.73575575023,1287.19688319914
Prevalence,Libya,Both,All ages,Eating disorders,Rate,2020,321.73337933812,435.46798715424995,237.33000590018
Prevalence,Libya,Both,All ages,Eating disorders,Rate,2021,317.19449346314,422.73830365816,237.32679595968997
Prevalence,Qatar,Both,All ages,Eating disorders,Rate,2020,615.70548288805,839.14458107055,452.30129991779
Prevalence,Qatar,Both,All ages,Eating disorders,Rate,2021,613.64271758868,830.46064474834,461.26085878527005
Prevalence,Oman,Both,All ages,Eating disorders,Rate,2020,413.37579184508996,555.55673819681,303.19826784912004
Prevalence,Oman,Both,All ages,Eating disorders,Rate,2021,409.93579758981997,551.90971259976,309.49128632003
Prevalence,Gabon,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,1098.006859978,1519.3395259004099,772.28296013774
Prevalence,Gabon,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,1099.8247371673601,1522.0632045598602,773.6095077932
Prevalence,United States Virgin Islands,Both,All ages,Schizophrenia,Rate,2020,388.0485359959,473.61582920615996,310.25795716862
Prevalence,United States Virgin Islands,Both,All ages,Schizophrenia,Rate,2021,388.16031033433,471.17743243483,307.60846569366
Prevalence,Palau,Both,All ages,Schizophrenia,Rate,2020,387.44843593813,475.62375225276,299.48971187925
Prevalence,Palau,Both,All ages,Schizophrenia,Rate,2021,388.62311011419,477.41882884964997,302.57764042237
Prevalence,Djibouti,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2020,1374.99278925327,1903.5603798445998,951.1891099141899
Prevalence,Djibouti,Both,All ages,Attention-deficit/hyperactivity disorder,Rate,2021,1376.30620715929,1905.8354949274901,952.17050309043
Prevalence,Saint Kitts and Nevis,Both,All ages,Schizophrenia,Rate,2020,381.89014362067996,476.19521155773003,297.18071274204
